timestamp(ms),OrientX,OrientY,OrientZ,GyroX,GyroY,GyroZ,LinearX,LinearY,LinearZ,MagX,MagY,MagZ,AcclX,AcclY,AcclZ,GravityX,GravityY,GravityZ,temperature,
"1678296419,505","326,0625",,,,,,,,,,,,,,,,,,,
"1678296419,507",,"1,25",,,,,,,,,,,,,,,,,,
"1678296419,511",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296419,514",,,,"0",,,,,,,,,,,,,,,,
"1678296419,516",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296419,519",,,,,,"0",,,,,,,,,,,,,,
"1678296419,523",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296419,526",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296419,531",,,,,,,,,"-0,28",,,,,,,,,,,
"1678296419,532",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296419,536",,,,,,,,,,,"-14,75",,,,,,,,,
"1678296419,539",,,,,,,,,,,,"-60,6875",,,,,,,,
"1678296419,542",,,,,,,,,,,,,"0,14",,,,,,,
"1678296419,546",,,,,,,,,,,,,,"-0,37",,,,,,
"1678296419,549",,,,,,,,,,,,,,,"9,51",,,,,
"1678296419,551",,,,,,,,,,,,,,,,"0,21",,,,
"1678296419,555",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296419,558",,,,,,,,,,,,,,,,,,"9,79",,
"1678296419,562",,,,,,,,,,,,,,,,,,,"23",
"1678296419,586","326,0625",,,,,,,,,,,,,,,,,,,
"1678296419,589",,"1,25",,,,,,,,,,,,,,,,,,
"1678296419,593",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296419,596",,,,"-0,002182",,,,,,,,,,,,,,,,
"1678296419,599",,,,,"-0,004363",,,,,,,,,,,,,,,
"1678296419,601",,,,,,"0",,,,,,,,,,,,,,
"1678296419,604",,,,,,,"-0,09",,,,,,,,,,,,,
"1678296419,608",,,,,,,,"-0,09",,,,,,,,,,,,
"1678296419,612",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296419,615",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296419,618",,,,,,,,,,,"-14,75",,,,,,,,,
"1678296419,621",,,,,,,,,,,,"-62,1875",,,,,,,,
"1678296419,624",,,,,,,,,,,,,"0,12",,,,,,,
"1678296419,627",,,,,,,,,,,,,,"-0,38",,,,,,
"1678296419,63",,,,,,,,,,,,,,,"9,55",,,,,
"1678296419,632",,,,,,,,,,,,,,,,"0,21",,,,
"1678296419,637",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296419,64",,,,,,,,,,,,,,,,,,"9,79",,
"1678296419,643",,,,,,,,,,,,,,,,,,,"23",
"1678296419,667","326,0625",,,,,,,,,,,,,,,,,,,
"1678296419,67",,"1,25",,,,,,,,,,,,,,,,,,
"1678296419,673",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296419,676",,,,"-0,002182",,,,,,,,,,,,,,,,
"1678296419,68",,,,,"-0,002182",,,,,,,,,,,,,,,
"1678296419,682",,,,,,"-0,002182",,,,,,,,,,,,,,
"1678296419,686",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296419,688",,,,,,,,"-0,04",,,,,,,,,,,,
"1678296419,692",,,,,,,,,"-0,27",,,,,,,,,,,
"1678296419,695",,,,,,,,,,"7,875",,,,,,,,,,
"1678296419,699",,,,,,,,,,,"-15,5625",,,,,,,,,
"1678296419,702",,,,,,,,,,,,"-61,875",,,,,,,,
"1678296419,705",,,,,,,,,,,,,"0,17",,,,,,,
"1678296419,707",,,,,,,,,,,,,,"-0,34",,,,,,
"1678296419,711",,,,,,,,,,,,,,,"9,52",,,,,
"1678296419,714",,,,,,,,,,,,,,,,"0,21",,,,
"1678296419,718",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296419,721",,,,,,,,,,,,,,,,,,"9,79",,
"1678296419,724",,,,,,,,,,,,,,,,,,,"23",
"1678296419,749","326,0625",,,,,,,,,,,,,,,,,,,
"1678296419,751",,"1,25",,,,,,,,,,,,,,,,,,
"1678296419,755",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296419,757",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296419,761",,,,,"-0,002182",,,,,,,,,,,,,,,
"1678296419,763",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296419,766",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296419,771",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296419,774",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296419,777",,,,,,,,,,"7,875",,,,,,,,,,
"1678296419,779",,,,,,,,,,,"-14,75",,,,,,,,,
"1678296419,783",,,,,,,,,,,,"-61,0625",,,,,,,,
"1678296419,786",,,,,,,,,,,,,"0,17",,,,,,,
"1678296419,789",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296419,792",,,,,,,,,,,,,,,"9,55",,,,,
"1678296419,795",,,,,,,,,,,,,,,,"0,21",,,,
"1678296419,798",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296419,802",,,,,,,,,,,,,,,,,,"9,79",,
"1678296419,806",,,,,,,,,,,,,,,,,,,"23",
"1678296419,83","326,0625",,,,,,,,,,,,,,,,,,,
"1678296419,833",,"1,25",,,,,,,,,,,,,,,,,,
"1678296419,836",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296419,84",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296419,843",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296419,846",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296419,849",,,,,,,"-0,01",,,,,,,,,,,,,
"1678296419,853",,,,,,,,"-0,08",,,,,,,,,,,,
"1678296419,856",,,,,,,,,"-0,26",,,,,,,,,,,
"1678296419,859",,,,,,,,,,"6,75",,,,,,,,,,
"1678296419,862",,,,,,,,,,,"-14,75",,,,,,,,,
"1678296419,865",,,,,,,,,,,,"-60,25",,,,,,,,
"1678296419,868",,,,,,,,,,,,,"0,2",,,,,,,
"1678296419,87",,,,,,,,,,,,,,"-0,37",,,,,,
"1678296419,874",,,,,,,,,,,,,,,"9,53",,,,,
"1678296419,877",,,,,,,,,,,,,,,,"0,21",,,,
"1678296419,881",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296419,883",,,,,,,,,,,,,,,,,,"9,79",,
"1678296419,887",,,,,,,,,,,,,,,,,,,"23",
"1678296419,914","326,0625",,,,,,,,,,,,,,,,,,,
"1678296419,917",,"1,25",,,,,,,,,,,,,,,,,,
"1678296419,92",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296419,923",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296419,926",,,,,"0,006545",,,,,,,,,,,,,,,
"1678296419,929",,,,,,"0,002182",,,,,,,,,,,,,,
"1678296419,933",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296419,935",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296419,939",,,,,,,,,"-0,17",,,,,,,,,,,
"1678296419,942",,,,,,,,,,"8,25",,,,,,,,,,
"1678296419,945",,,,,,,,,,,"-14,0625",,,,,,,,,
"1678296419,947",,,,,,,,,,,,"-61,875",,,,,,,,
"1678296419,95",,,,,,,,,,,,,"0,15",,,,,,,
"1678296419,953",,,,,,,,,,,,,,"-0,37",,,,,,
"1678296419,956",,,,,,,,,,,,,,,"9,62",,,,,
"1678296419,96",,,,,,,,,,,,,,,,"0,21",,,,
"1678296419,964",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296419,968",,,,,,,,,,,,,,,,,,"9,79",,
"1678296419,971",,,,,,,,,,,,,,,,,,,"23",
"1678296420,01","326,0625","1,25",,,,,,,,,,,,,,,,,,
"1678296420,012",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,014",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296420,017",,,,,"0,006545",,,,,,,,,,,,,,,
"1678296420,02",,,,,,"0",,,,,,,,,,,,,,
"1678296420,023",,,,,,,"-0,06",,,,,,,,,,,,,
"1678296420,027",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296420,03",,,,,,,,,"-0,22",,,,,,,,,,,
"1678296420,033",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296420,036",,,,,,,,,,,"-15,1875",,,,,,,,,
"1678296420,039",,,,,,,,,,,,"-61,5",,,,,,,,
"1678296420,042",,,,,,,,,,,,,"0,17",,,,,,,
"1678296420,045",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296420,047",,,,,,,,,,,,,,,"9,49",,,,,
"1678296420,051",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,055",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,059",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,061",,,,,,,,,,,,,,,,,,,"23",
"1678296420,087","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,09",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,093",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,096",,,,"0",,,,,,,,,,,,,,,,
"1678296420,099",,,,,"0,006545",,,,,,,,,,,,,,,
"1678296420,102",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296420,104",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296420,109",,,,,,,,"-0,09",,,,,,,,,,,,
"1678296420,111",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296420,114",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296420,117",,,,,,,,,,,"-15,1875",,,,,,,,,
"1678296420,12",,,,,,,,,,,,"-63",,,,,,,,
"1678296420,123",,,,,,,,,,,,,"0,17",,,,,,,
"1678296420,126",,,,,,,,,,,,,,"-0,38",,,,,,
"1678296420,129",,,,,,,,,,,,,,,"9,54",,,,,
"1678296420,133",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,136",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,141",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,144",,,,,,,,,,,,,,,,,,,"23",
"1678296420,167","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,171",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,174",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,176",,,,"0",,,,,,,,,,,,,,,,
"1678296420,18",,,,,"0,003272",,,,,,,,,,,,,,,
"1678296420,182",,,,,,"-0,002182",,,,,,,,,,,,,,
"1678296420,187",,,,,,,"-0,07",,,,,,,,,,,,,
"1678296420,189",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296420,193",,,,,,,,,"-0,2",,,,,,,,,,,
"1678296420,195",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296420,199",,,,,,,,,,,"-14,375",,,,,,,,,
"1678296420,202",,,,,,,,,,,,"-61,75",,,,,,,,
"1678296420,205",,,,,,,,,,,,,"0,13",,,,,,,
"1678296420,209",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296420,211",,,,,,,,,,,,,,,"9,59",,,,,
"1678296420,214",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,218",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,221",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,224",,,,,,,,,,,,,,,,,,,"23",
"1678296420,248","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,251",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,255",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,258",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296420,261",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296420,263",,,,,,"0",,,,,,,,,,,,,,
"1678296420,268",,,,,,,"-0,08",,,,,,,,,,,,,
"1678296420,271",,,,,,,,"-0,05",,,,,,,,,,,,
"1678296420,275",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296420,277",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296420,28",,,,,,,,,,,"-15,5625",,,,,,,,,
"1678296420,283",,,,,,,,,,,,"-62,1875",,,,,,,,
"1678296420,286",,,,,,,,,,,,,"0,13",,,,,,,
"1678296420,289",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296420,292",,,,,,,,,,,,,,,"9,55",,,,,
"1678296420,295",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,299",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,302",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,305",,,,,,,,,,,,,,,,,,,"23",
"1678296420,33","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,333",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,336",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,339",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296420,343",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296420,345",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296420,348",,,,,,,"-0,03",,,,,,,,,,,,,
"1678296420,352",,,,,,,,"-0,08",,,,,,,,,,,,
"1678296420,355",,,,,,,,,"-0,28",,,,,,,,,,,
"1678296420,358",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296420,361",,,,,,,,,,,"-15,5625",,,,,,,,,
"1678296420,364",,,,,,,,,,,,"-62,1875",,,,,,,,
"1678296420,367",,,,,,,,,,,,,"0,18",,,,,,,
"1678296420,37",,,,,,,,,,,,,,"-0,37",,,,,,
"1678296420,374",,,,,,,,,,,,,,,"9,51",,,,,
"1678296420,378",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,381",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,384",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,388",,,,,,,,,,,,,,,,,,,"23",
"1678296420,412","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,415",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,418",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,421",,,,"-0,001091",,,,,,,,,,,,,,,,
"1678296420,425",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296420,427",,,,,,"0",,,,,,,,,,,,,,
"1678296420,431",,,,,,,"-0,07",,,,,,,,,,,,,
"1678296420,434",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296420,437",,,,,,,,,"-0,29",,,,,,,,,,,
"1678296420,44",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296420,443",,,,,,,,,,,"-14,375",,,,,,,,,
"1678296420,447",,,,,,,,,,,,"-61,5",,,,,,,,
"1678296420,45",,,,,,,,,,,,,"0,13",,,,,,,
"1678296420,453",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296420,455",,,,,,,,,,,,,,,"9,5",,,,,
"1678296420,46",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,462",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,466",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,469",,,,,,,,,,,,,,,,,,,"23",
"1678296420,495","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,499",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,503",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,506",,,,"0,002182",,,,,,,,,,,,,,,,
"1678296420,509",,,,,"-0,002182",,,,,,,,,,,,,,,
"1678296420,512",,,,,,"0",,,,,,,,,,,,,,
"1678296420,514",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296420,517",,,,,,,,"-0,08",,,,,,,,,,,,
"1678296420,522",,,,,,,,,"-0,27",,,,,,,,,,,
"1678296420,525",,,,,,,,,,"7,875",,,,,,,,,,
"1678296420,527",,,,,,,,,,,"-15,1875",,,,,,,,,
"1678296420,53",,,,,,,,,,,,"-61,375",,,,,,,,
"1678296420,534",,,,,,,,,,,,,"0,15",,,,,,,
"1678296420,536",,,,,,,,,,,,,,"-0,37",,,,,,
"1678296420,539",,,,,,,,,,,,,,,"9,52",,,,,
"1678296420,542",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,547",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,55",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,552",,,,,,,,,,,,,,,,,,,"23",
"1678296420,578","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,58",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,584",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,586",,,,"0,002182",,,,,,,,,,,,,,,,
"1678296420,59",,,,,"-0,002182",,,,,,,,,,,,,,,
"1678296420,593",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296420,596",,,,,,,"-0,08",,,,,,,,,,,,,
"1678296420,599",,,,,,,,"-0,11",,,,,,,,,,,,
"1678296420,602",,,,,,,,,"-0,09",,,,,,,,,,,
"1678296420,606",,,,,,,,,,"6,75",,,,,,,,,,
"1678296420,608",,,,,,,,,,,"-14,375",,,,,,,,,
"1678296420,612",,,,,,,,,,,,"-62,1875",,,,,,,,
"1678296420,615",,,,,,,,,,,,,"0,12",,,,,,,
"1678296420,617",,,,,,,,,,,,,,"-0,38",,,,,,
"1678296420,62",,,,,,,,,,,,,,,"9,47",,,,,
"1678296420,625",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,628",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,632",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,635",,,,,,,,,,,,,,,,,,,"23",
"1678296420,659","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,663",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,666",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,669",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296420,672",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296420,675",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296420,677",,,,,,,"-0,03",,,,,,,,,,,,,
"1678296420,682",,,,,,,,"-0,02",,,,,,,,,,,,
"1678296420,685",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296420,688",,,,,,,,,,"7,875",,,,,,,,,,
"1678296420,691",,,,,,,,,,,"-14,375",,,,,,,,,
"1678296420,694",,,,,,,,,,,,"-61,5",,,,,,,,
"1678296420,697",,,,,,,,,,,,,"0,18",,,,,,,
"1678296420,7",,,,,,,,,,,,,,"-0,31",,,,,,
"1678296420,703",,,,,,,,,,,,,,,"9,55",,,,,
"1678296420,705",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,71",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,712",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,716",,,,,,,,,,,,,,,,,,,"23",
"1678296420,739","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,743",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,747",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,75",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296420,753",,,,,"0,002182",,,,,,,,,,,,,,,
"1678296420,756",,,,,,"0",,,,,,,,,,,,,,
"1678296420,759",,,,,,,"-0,09",,,,,,,,,,,,,
"1678296420,762",,,,,,,,"-0,08",,,,,,,,,,,,
"1678296420,766",,,,,,,,,"-0,24",,,,,,,,,,,
"1678296420,768",,,,,,,,,,"7,1875",,,,,,,,,,
"1678296420,771",,,,,,,,,,,"-14,75",,,,,,,,,
"1678296420,775",,,,,,,,,,,,"-60,6875",,,,,,,,
"1678296420,777",,,,,,,,,,,,,"0,11",,,,,,,
"1678296420,78",,,,,,,,,,,,,,"-0,38",,,,,,
"1678296420,784",,,,,,,,,,,,,,,"9,55",,,,,
"1678296420,787",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,79",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,793",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,797",,,,,,,,,,,,,,,,,,,"23",
"1678296420,82","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,824",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,826",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,83",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296420,832",,,,,"0",,,,,,,,,,,,,,,
"1678296420,835",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296420,839",,,,,,,"-0,07",,,,,,,,,,,,,
"1678296420,843",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296420,846",,,,,,,,,"-0,2",,,,,,,,,,,
"1678296420,848",,,,,,,,,,"6,75",,,,,,,,,,
"1678296420,852",,,,,,,,,,,"-14,375",,,,,,,,,
"1678296420,854",,,,,,,,,,,,"-62,1875",,,,,,,,
"1678296420,858",,,,,,,,,,,,,"0,14",,,,,,,
"1678296420,862",,,,,,,,,,,,,,"-0,37",,,,,,
"1678296420,863",,,,,,,,,,,,,,,"9,59",,,,,
"1678296420,867",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,871",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,875",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,877",,,,,,,,,,,,,,,,,,,"23",
"1678296420,902","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,909",,"1,25","1,6875",,,,,,,,,,,,,,,,,
"1678296420,911",,,,"0,003272",,,,,,,,,,,,,,,,
"1678296420,914",,,,,"0,001091",,,,,,,,,,,,,,,
"1678296420,917",,,,,,"0",,,,,,,,,,,,,,
"1678296420,92",,,,,,,"-0,05",,,,,,,,,,,,,
"1678296420,924",,,,,,,,"-0,04",,,,,,,,,,,,
"1678296420,927",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296420,93",,,,,,,,,,"8,25",,,,,,,,,,
"1678296420,933",,,,,,,,,,,"-15,5625",,,,,,,,,
"1678296420,935",,,,,,,,,,,,"-62,5625",,,,,,,,
"1678296420,938",,,,,,,,,,,,,"0,15",,,,,,,
"1678296420,942",,,,,,,,,,,,,,"-0,34",,,,,,
"1678296420,945",,,,,,,,,,,,,,,"9,54",,,,,
"1678296420,949",,,,,,,,,,,,,,,,"0,21",,,,
"1678296420,951",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296420,955",,,,,,,,,,,,,,,,,,"9,79",,
"1678296420,959",,,,,,,,,,,,,,,,,,,"23",
"1678296420,991","326,0625",,,,,,,,,,,,,,,,,,,
"1678296420,994",,"1,25",,,,,,,,,,,,,,,,,,
"1678296420,997",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296420,999",,,,"0",,,,,,,,,,,,,,,,
"1678296421,003",,,,,"0",,,,,,,,,,,,,,,
"1678296421,005",,,,,,"-0,002182",,,,,,,,,,,,,,
"1678296421,008",,,,,,,"-0,07",,,,,,,,,,,,,
"1678296421,012",,,,,,,,"-0,09",,,,,,,,,,,,
"1678296421,015",,,,,,,,,"-0,23",,,,,,,,,,,
"1678296421,018",,,,,,,,,,"7,875",,,,,,,,,,
"1678296421,021",,,,,,,,,,,"-15,1875",,,,,,,,,
"1678296421,024",,,,,,,,,,,,"-61,875",,,,,,,,
"1678296421,028",,,,,,,,,,,,,"0,14",,,,,,,
"1678296421,03",,,,,,,,,,,,,,"-0,38",,,,,,
"1678296421,034",,,,,,,,,,,,,,,"9,56",,,,,
"1678296421,037",,,,,,,,,,,,,,,,"0,21",,,,
"1678296421,041",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296421,045",,,,,,,,,,,,,,,,,,"9,79",,
"1678296421,048",,,,,,,,,,,,,,,,,,,"23",
"1678296421,071","326,0625",,,,,,,,,,,,,,,,,,,
"1678296421,075",,"1,25",,,,,,,,,,,,,,,,,,
"1678296421,077",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296421,081",,,,"0,001091",,,,,,,,,,,,,,,,
"1678296421,083",,,,,"-0,001091",,,,,,,,,,,,,,,
"1678296421,087",,,,,,"0,001091",,,,,,,,,,,,,,
"1678296421,09",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296421,094",,,,,,,,"-0,04",,,,,,,,,,,,
"1678296421,096",,,,,,,,,"-0,22",,,,,,,,,,,
"1678296421,099",,,,,,,,,,"7,875",,,,,,,,,,
"1678296421,102",,,,,,,,,,,"-14,375",,,,,,,,,
"1678296421,105",,,,,,,,,,,,"-60,6875",,,,,,,,
"1678296421,109",,,,,,,,,,,,,"0,17",,,,,,,
"1678296421,112",,,,,,,,,,,,,,"-0,33",,,,,,
"1678296421,115",,,,,,,,,,,,,,,"9,57",,,,,
"1678296421,119",,,,,,,,,,,,,,,,"0,21",,,,
"1678296421,121",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296421,126",,,,,,,,,,,,,,,,,,"9,79",,
"1678296421,129",,,,,,,,,,,,,,,,,,,"23",
"1678296421,153","326,0625",,,,,,,,,,,,,,,,,,,
"1678296421,156",,"1,25",,,,,,,,,,,,,,,,,,
"1678296421,159",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296421,162",,,,"0",,,,,,,,,,,,,,,,
"1678296421,164",,,,,"0,004363",,,,,,,,,,,,,,,
"1678296421,168",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296421,17",,,,,,,"-0,08",,,,,,,,,,,,,
"1678296421,174",,,,,,,,"-0,07",,,,,,,,,,,,
"1678296421,177",,,,,,,,,"-0,26",,,,,,,,,,,
"1678296421,18",,,,,,,,,,"7,875",,,,,,,,,,
"1678296421,184",,,,,,,,,,,"-15,1875",,,,,,,,,
"1678296421,187",,,,,,,,,,,,"-61,875",,,,,,,,
"1678296421,191",,,,,,,,,,,,,"0,13",,,,,,,
"1678296421,193",,,,,,,,,,,,,,"-0,36",,,,,,
"1678296421,195",,,,,,,,,,,,,,,"9,53",,,,,
"1678296421,199",,,,,,,,,,,,,,,,"0,21",,,,
"1678296421,203",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296421,207",,,,,,,,,,,,,,,,,,"9,79",,
"1678296421,21",,,,,,,,,,,,,,,,,,,"23",
"1678296421,234","326,0625",,,,,,,,,,,,,,,,,,,
"1678296421,237",,"1,25",,,,,,,,,,,,,,,,,,
"1678296421,24",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296421,243",,,,"0,003272",,,,,,,,,,,,,,,,
"1678296421,246",,,,,"0",,,,,,,,,,,,,,,
"1678296421,249",,,,,,"0",,,,,,,,,,,,,,
"1678296421,251",,,,,,,"-0,04",,,,,,,,,,,,,
"1678296421,255",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296421,258",,,,,,,,,"-0,28",,,,,,,,,,,
"1678296421,261",,,,,,,,,,"7,5625",,,,,,,,,,
"1678296421,264",,,,,,,,,,,"-14,375",,,,,,,,,
"1678296421,268",,,,,,,,,,,,"-62,5625",,,,,,,,
"1678296421,271",,,,,,,,,,,,,"0,17",,,,,,,
"1678296421,274",,,,,,,,,,,,,,"-0,35",,,,,,
"1678296421,276",,,,,,,,,,,,,,,"9,51",,,,,
"1678296421,281",,,,,,,,,,,,,,,,"0,21",,,,
"1678296421,284",,,,,,,,,,,,,,,,,"-0,29",,,
"1678296421,288",,,,,,,,,,,,,,,,,,"9,79",,
"1678296421,291",,,,,,,,,,,,,,,,,,,"23",
"1678296421,316","326,0625",,,,,,,,,,,,,,,,,,,
"1678296421,319",,"1,25",,,,,,,,,,,,,,,,,,
"1678296421,321",,,"1,6875",,,,,,,,,,,,,,,,,
"1678296421,325",,,,"0",,,,,,,,,,,,,,,,
"1678296421,327",,,,,"0",,,,,,,,,,,,,,,
"1678296421,331",,,,,,"-0,001091",,,,,,,,,,,,,,
"1678296421,335",,,,,,,"-0,07",,,,,,,,,,,,,
"1678296421,338",,,,,,,,"-0,06",,,,,,,,,,,,
"1678296421,349",,,,,,,,,"-0,25",,,,,,,,,,,
"1678296421,352",,,,,,,,,,"7,5625","-15,1875","-61,5",,,,,,,,
"1678296421,353",,,,,,,,,,,,,"0,13",,,,,,,
